"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","trstsci","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscrdk","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","implvdm","gndr","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","jbspv","njbspv","wkdcorga","iorgact","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","emprelp","eiscedf","emprf14","eiscedm","emprm14","atncrse","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka"
"ESS10e03_2",10,"3.2","02.11.2023",67784,"NO",1.013372,0.49642786,0.31678087,0.15725885,0.0008568299,2266,20126,60,5,60,8,7,8,1,3,2,1,3,8,10,10,6,8,9,10,10,1,2,2,2,2,2,2,9,2,2,6,7,8,2,2,9,8,9,9,2,4,2,7,4,9,3,4,2,8,99,8,8,3,5,5,2,1,3,2,10,8,1,2,6,66,4,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,10,3,,88,10,2,1,2,2,66,1,1,5,213,2,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2002,3,66666,1,1,5,10,10,2,2,6,6,3,4,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,6,1,2,2,2,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",67791,"NO",1.0006591,0.4984153,0.31678087,0.15788843,0.0008677155,2259,19577,60,5,90,8,9,8,3,2,2,2,1,4,7,8,4,3,4,7,8,1,2,2,2,2,2,2,2,2,1,2,9,10,8,4,7,8,9,2,1,5,1,7,2,2,3,3,3,7,7,7,10,7,4,4,2,2,1,3,10,8,1,2,6,66,5,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,3,,2,10,2,1,1,2,66,1,1,2,313,4,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,3,2,66666,5,3,2,1,2,1,1,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,66,2,6,5,1,2,1,2,9,3,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",67840,"NO",0.9922043,4.0014205,0.31678087,1.2675735,0.00087510946,2264,18923,45,3,6666,10,10,10,3,2,1,2,1,5,8,10,6,6,4,10,10,1,2,2,2,2,2,2,2,2,1,2,5,8,8,5,10,99,8,1,2,3,4,7,2,2,2,2,2,4,8,9,10,4,4,2,2,2,3,2,10,10,1,2,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,3,3,,2,10,2,66,2,2,5,5,1,5,213,2,11,0,0,0,0,0,1,0,0,0,0,0,0,66,6,1,6,6666,1,66666,2,2,66666,9,0,2,2,6,6,3,4,1,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,1,1,1,1,2,10,3,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",67848,"NO",1.0045779,0.37559313,0.31678087,0.11898071,0.00086433056,2256,20067,60,5,300,0,6,5,3,2,4,2,1,3,5,7,2,2,1,6,5,1,2,1,1,1,2,2,1,2,1,6,8,8,4,3,4,9,5,3,1,5,1,1,4,4,3,3,4,1,99,1,7,6,2,3,2,2,2,3,9,5,1,2,6,66,3,6,6,1,0,0,0,0,0,0,0,0,0,1,1,1,6666,1,1,1,2,2,3,,2,10,2,1,1,1,66,1,1,4,421,5,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,2,66666,10,10,2,1,2,2,1,2,77,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,3,1,5,1,1,10,2,3,2,3
"ESS10e03_2",10,"3.2","02.11.2023",67860,"NO",1.000844,1.2510004,0.31678087,0.39629298,0.0008675552,2258,19501,30,5,120,6,8,6,4,3,3,2,2,7,2,8,5,6,8,8,7,1,2,2,1,2,2,2,2,1,2,6,6,7,7,6,8,10,7,2,2,4,3,5,4,3,2,2,2,6,3,5,7,5,2,3,1,2,3,2,9,7,2,66,2,66,6,6,5,2,0,0,0,0,0,0,0,0,0,0,1,2,1980,1,2,1,4,9,3,,1,9,2,66,8,2,4,4,6,4,313,4,11,0,0,0,0,0,0,0,0,1,0,0,0,66,9,1,6,6666,1,66666,8,2,66666,7,7,2,1,1,1,3,6,88,3,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,2,1,4,1,2,8,2,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",67906,"NO",1.0045779,0.5267853,0.31678087,0.16687551,0.00086433056,2256,19920,120,4,600,5,6,7,2,3,3,3,2,5,5,7,5,5,5,4,7,1,2,2,2,2,2,2,2,2,1,2,0,8,6,5,3,7,7,1,1,5,3,2,5,5,2,2,2,6,5,6,8,7,2,3,2,1,1,3,10,7,1,2,6,66,5,7,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1950,1,1,2,4,5,3,,2,10,2,66,1,1,4,4,1,4,313,4,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,8,5,2,2,6,6,1,1,3,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,88,1,4,1,2,9,3,4,3,1
"ESS10e03_2",10,"3.2","02.11.2023",67930,"NO",0.9965307,0.37805867,0.31678087,0.11976175,0.0008713102,2240,19572,90,5,390,8,8,7,1,3,4,3,3,10,10,10,9,8,8,8,8,1,1,1,2,1,2,2,2,2,1,2,8,7,7,4,8,9,9,3,1,5,1,5,2,3,2,2,2,7,7,7,9,6,4,3,2,1,1,3,9,6,2,66,2,66,2,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,6,2,,2,10,1,1,1,2,66,1,6,2,421,5,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,50,10,10,2,2,6,6,1,1,8,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,5,2,6,1,1,9,3,3,3,2
"ESS10e03_2",10,"3.2","02.11.2023",67937,"NO",0.9957886,0.71224236,0.31678087,0.22562476,0.00087195955,2241,19428,60,5,120,7,7,7,3,2,2,2,2,10,10,10,6,6,88,9,8,1,2,2,2,2,2,2,2,2,2,6,7,9,9,10,8,6,4,2,2,5,2,5,3,2,2,2,2,8,5,5,7,7,3,3,2,1,3,2,10,9,2,66,2,66,4,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,9,2,,2,10,1,3,6,1,4,4,1,2,321,3,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,10,9,2,2,6,6,1,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,5,1,2,1,2,10,1,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",67963,"NO",0.9850309,4.0014205,0.31678087,1.2675735,0.0008814824,2262,19327,90,5,119,5,8,7,2,3,2,3,1,6,9,10,7,7,5,8,7,1,2,2,2,1,2,2,1,1,1,2,10,8,8,6,10,7,9,3,1,5,4,7,2,2,2,2,2,5,5,7,7,6,3,3,2,2,4,2,10,5,1,2,6,66,4,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,4,,2,10,2,1,1,2,66,1,1,3,321,3,10,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2016,1,66666,1,2,66666,7,2,2,2,6,6,2,1,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,1,2,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",67996,"NO",1.0045779,0.25724682,0.31678087,0.081490874,0.00086433056,2256,19905,5,5,300,5,5,3,3,2,3,3,3,8,4,6,5,5,3,5,10,1,2,2,2,2,2,2,1,1,1,3,4,3,7,5,7,7,7,3,1,5,2,3,3,4,1,2,1,6,8,5,3,6,2,2,2,1,4,2,5,7,2,66,2,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,6,3,,1,10,2,66,1,2,6,6,1,3,610,6,17,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2002,1,66666,1,2,66666,5,8,2,1,1,2,2,6,3,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,2,1,2,3,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",67998,"NO",0.995292,3.0190892,0.31678087,0.95638967,0.0008723946,2257,20030,30,5,240,8,8,8,2,4,4,4,3,6,8,8,4,6,7,8,9,1,2,2,2,1,2,2,2,2,2,6,6,7,7,4,9,9,7,2,1,5,1,8,4,4,1,1,1,6,9,7,7,6,2,3,2,2,2,3,8,5,2,66,1,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,7,3,,2,10,2,1,1,2,66,1,6,3,610,6,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,7,3,2,2,6,6,1,1,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,88,9,4,1,2,7,3,3,1,1
"ESS10e03_2",10,"3.2","02.11.2023",67999,"NO",1.0134212,0.28504047,0.31678087,0.09029537,0.00085678825,2243,19983,120,5,120,8,8,8,3,2,2,3,1,8,7,7,8,7,7,7,8,1,2,2,2,2,2,2,2,2,1,2,5,8,8,7,9,9,9,2,2,4,3,6,2,3,2,2,2,4,7,7,8,4,3,3,2,1,2,3,10,10,2,66,1,2,5,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,3,,2,10,1,1,2,2,66,1,1,3,510,5,13,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2007,1,66666,1,1,4,8,8,2,2,6,6,1,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,6,2,1,2,3,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68002,"NO",0.9922043,4.0014205,0.31678087,1.2675735,0.00087510946,2264,18918,120,5,60,8,9,9,1,3,2,3,3,4,7,9,3,3,4,7,9,1,2,2,2,2,2,2,2,2,1,3,7,10,9,3,8,8,8,1,1,5,1,7,2,3,2,2,2,6,7,8,9,6,4,3,2,1,1,3,10,8,1,2,6,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,2,,2,9,2,66,2,1,4,4,1,3,421,5,17,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,2016,1,66666,1,2,66666,8,10,2,2,6,6,1,4,2,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,1,2,1,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68026,"NO",0.9979394,0.5911596,0.31678087,0.18726805,0.0008700803,2270,19356,90,5,600,7,7,5,3,3,1,3,2,8,8,10,7,7,8,8,10,1,2,2,1,2,2,2,2,2,1,2,5,10,8,8,10,8,7,3,1,5,1,5,3,4,2,2,2,5,7,7,10,7,5,2,2,1,2,3,8,8,2,66,2,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,3,,2,10,1,3,6,2,6,6,6,3,313,4,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,1,2,10,8,2,1,1,2,1,1,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,1,1,1,1,9,2,1,1,2
"ESS10e03_2",10,"3.2","02.11.2023",68027,"NO",1.0134212,0.28504047,0.31678087,0.09029537,0.00085678825,2243,19969,63,5,120,9,9,8,2,3,4,3,4,7,9,9,5,5,4,5,6,1,1,2,1,2,2,1,2,2,1,4,8,8,9,6,8,9,10,2,1,5,3,4,4,4,2,2,3,5,99,99,9,5,4,2,2,1,4,2,8,6,2,66,1,2,4,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,2,,1,10,1,1,2,2,66,1,1,2,720,7,19,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2016,1,66666,1,1,108,10,10,1,2,6,6,3,4,8,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,6,5,1,2,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68031,"NO",0.99855363,3.4734514,0.31678087,1.100323,0.0008695451,2273,18879,20,5,540,8,8,5,3,3,2,3,2,7,8,8,7,6,7,8,9,1,1,2,2,2,2,2,2,2,1,2,5,8,8,6,7,8,9,3,1,5,1,5,2,2,2,2,2,6,8,7,8,6,1,3,2,1,2,3,9,6,1,2,6,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,2,7,2,,1,9,1,1,1,2,66,1,6,5,421,5,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,14,9,9,2,1,2,2,1,1,10,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,4,1,4,3,2,9,3,3,3,2
"ESS10e03_2",10,"3.2","02.11.2023",68055,"NO",0.995292,2.219702,0.31678087,0.7031591,0.0008723946,2257,18892,120,5,300,8,8,6,2,3,4,3,4,9,10,7,7,6,7,7,8,1,2,1,1,1,2,1,1,1,1,2,4,8,6,4,7,6,7,1,1,5,4,7,4,4,2,2,2,5,8,5,7,6,4,3,2,1,2,3,9,6,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,9,4,,1,10,2,1,2,2,66,1,1,3,720,7,19,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,8,7,2,2,6,6,1,1,10,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,7,1,2,1,1,7,2,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",68084,"NO",1.0262579,0.56144553,0.31678087,0.17785521,0.0008460714,2247,19450,120,4,15,8,9,2,2,4,2,2,1,8,9,9,8,7,9,6,9,1,2,1,2,2,2,2,2,2,1,2,7,8,10,9,8,9,8,3,1,2,1,10,4,4,2,2,2,6,9,7,9,6,4,3,2,1,1,3,8,6,2,66,2,66,6,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,4,,1,10,1,1,1,2,66,1,1,1,800,7,20,0,0,0,0,0,1,0,1,0,0,0,0,6,6,1,6,6666,2,0,6,2,66666,10,10,2,2,6,6,2,4,5,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,6,2,2,3,4,2,10,2,3,4,3
"ESS10e03_2",10,"3.2","02.11.2023",68126,"NO",0.9903567,4.0014205,0.31678087,1.2675735,0.00087674207,2251,18820,30,5,360,7,9,6,3,4,3,3,4,9,99,10,9,7,8,10,7,2,2,2,2,2,2,2,2,2,1,1,5,7,6,7,9,8,9,2,1,5,1,5,3,1,1,1,1,4,5,6,7,6,2,2,2,2,2,3,8,5,2,66,2,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,4,,2,10,2,66,2,2,6,6,2,1,213,2,10,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,2,6666,6,66666,6,6,66666,66,66,6,2,6,6,3,1,88,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,88,1,88,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68167,"NO",0.9965307,0.348075,0.31678087,0.1102635,0.0008713102,2240,19705,30,5,120,7,5,7,2,2,2,2,3,5,8,5,5,5,88,7,9,1,2,1,2,2,2,2,2,2,1,2,7,8,6,6,9,8,7,4,2,4,2,2,2,3,2,4,4,1,1,2,9,7,2,3,2,1,2,3,10,10,1,2,6,66,5,6,3,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,3,,2,10,1,1,1,2,66,1,1,5,421,5,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,15,8,5,2,2,6,6,1,1,9,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,88,1,88,1,2,8,4,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",68246,"NO",0.9850309,4.0014205,0.31678087,1.2675735,0.0008814824,2262,20039,30,5,180,5,7,7,3,3,3,3,2,7,9,9,6,6,6,8,8,1,2,2,2,1,1,1,2,2,2,6,7,9,7,5,9,8,7,1,1,5,1,5,3,3,2,3,3,6,5,6,7,7,4,3,2,1,2,3,10,3,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,6,3,,2,99,2,66,1,1,4,4,1,3,421,5,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,9,7,2,2,6,6,1,1,3,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,5,1,3,3,2,7,3,2,1,1
"ESS10e03_2",10,"3.2","02.11.2023",68254,"NO",0.9884187,0.8569906,0.31678087,0.2714782,0.00087846105,2249,19031,30,5,480,7,5,2,3,4,5,3,4,10,8,9,8,6,10,10,10,3,2,2,1,2,1,1,2,2,2,6,6,7,10,7,10,8,7,2,1,5,1,4,2,1,2,2,2,7,9,9,7,7,2,4,2,2,1,3,10,8,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,5,6,4,,2,10,2,66,2,2,6,6,2,1,213,2,12,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6666,1,66666,1,2,66666,8,0,2,1,1,1,3,1,7,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,4,2,7,2,2,7,4,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",68288,"NO",1.0195458,0.26108024,0.31678087,0.08270522,0.0008516414,2263,20047,90,5,60,9,9,8,2,3,3,3,3,4,5,8,4,5,6,8,8,1,2,2,1,1,2,1,1,1,1,2,0,8,5,5,7,7,7,1,1,1,1,6,4,3,1,1,1,8,10,10,8,6,3,4,2,2,2,2,8,8,2,66,1,2,5,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,6,4,,2,10,2,66,1,1,4,4,1,1,720,7,5,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2016,1,66666,2,2,66666,10,9,2,2,6,6,1,4,2,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,3,4,3,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68293,"NO",0.9957886,0.71224236,0.31678087,0.22562476,0.00087195955,2241,19419,15,5,120,1,5,1,3,2,4,4,1,10,10,10,4,4,6,8,8,1,2,2,2,2,2,2,2,1,1,1,5,10,10,10,10,8,9,3,2,4,2,6,1,2,1,3,4,8,8,10,10,7,2,1,2,1,2,3,10,10,1,2,6,66,4,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,9,1,,1,10,1,1,2,2,66,1,1,5,421,5,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,10,10,2,1,2,2,1,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,2,2,2,2,10,1,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",68299,"NO",1.0195458,0.26108024,0.31678087,0.08270522,0.0008516414,2263,19985,240,5,180,9,9,8,1,4,3,4,4,7,6,6,7,5,5,6,6,1,1,2,1,1,1,1,1,1,1,2,1,9,6,6,8,6,8,1,1,5,1,3,4,4,1,1,1,7,9,9,9,5,4,4,1,1,1,3,8,7,2,66,1,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,3,,2,10,2,66,2,1,4,4,1,2,720,7,18,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2021,1,66666,2,2,66666,8,3,2,2,6,6,1,4,4,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,2,1,2,3,1,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68342,"NO",0.9957886,0.60631615,0.31678087,0.19206935,0.00087195955,2241,19371,60,5,300,9,8,5,3,4,2,3,3,8,9,9,7,7,88,7,9,1,2,2,2,2,2,2,1,2,1,2,4,6,9,99,9,7,9,2,1,4,2,5,5,4,2,2,2,6,4,5,4,4,5,2,2,1,3,2,9,7,1,2,6,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,6,4,,2,10,1,66,2,2,6,6,2,1,720,7,18,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,2,66666,9,3,2,2,6,6,1,1,3,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,6,1,6,1,2,9,3,3,1,2
"ESS10e03_2",10,"3.2","02.11.2023",68362,"NO",0.9880718,0.5435635,0.31678087,0.17219052,0.0008787695,2239,19063,5,5,720,4,5,2,4,2,2,2,1,5,7,4,3,4,5,6,8,1,2,2,2,1,2,2,2,2,1,2,8,9,8,7,8,8,8,3,1,5,1,5,2,4,1,1,1,7,8,8,9,6,4,3,2,1,1,3,8,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,6,3,,2,10,1,66,1,2,6,6,2,1,620,6,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,5,7,5,2,2,6,6,3,1,4,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,5,1,5,1,2,8,2,3,1,2
"ESS10e03_2",10,"3.2","02.11.2023",68368,"NO",0.99555844,1.0136555,0.31678087,0.32110667,0.0008721611,2274,19482,60,5,180,5,7,5,2,2,3,2,4,3,5,7,2,3,2,5,8,1,1,2,1,1,2,2,1,2,1,1,10,7,7,1,5,8,6,4,1,5,1,5,2,4,2,2,2,6,5,4,7,7,6,3,1,1,1,3,10,7,2,66,1,2,0,5,7,1,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,2,6,2,,2,7,1,66,1,2,6,6,1,3,421,5,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,10,10,2,2,6,6,2,1,3,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,3,1,3,1,2,8,2,3,1,2
"ESS10e03_2",10,"3.2","02.11.2023",68424,"NO",1.000844,1.1653954,0.31678087,0.36917496,0.0008675552,2258,18781,30,4,30,7,8,7,2,3,4,4,3,6,8,7,5,99,2,7,99,1,2,2,2,2,2,2,2,1,1,2,5,7,9,6,8,7,5,3,2,4,4,3,3,3,2,2,2,99,7,5,8,6,4,2,2,1,4,1,10,5,1,2,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,99,9,3,,2,10,2,66,2,2,6,6,2,5,610,6,18,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2010,1,66666,1,1,4,6,6,2,2,6,6,2,4,1,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,5,9,3,2,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68430,"NO",0.995292,3.0190892,0.31678087,0.95638967,0.0008723946,2257,18868,90,5,300,3,8,8,2,3,3,3,2,7,3,5,3,3,88,6,7,2,2,2,2,1,2,2,2,1,1,2,3,8,6,3,8,8,5,4,1,5,1,2,3,4,3,3,2,99,8,4,8,4,4,3,2,1,3,1,9,6,1,2,6,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,7,3,,2,10,2,1,2,2,66,1,6,5,720,7,18,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,6666,1,66666,1,2,66666,2,1,2,2,6,6,1,1,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,1,4,1,2,7,1,3,3,1
"ESS10e03_2",10,"3.2","02.11.2023",68462,"NO",0.9884187,0.37255287,0.31678087,0.11801762,0.00087846105,2249,19043,30,5,480,10,7,7,4,4,4,4,2,10,9,10,9,10,88,9,10,1,2,2,2,2,2,2,2,1,1,3,7,8,7,9,10,8,8,2,1,5,1,5,4,3,2,2,2,7,7,7,8,6,4,3,2,1,2,3,8,4,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,5,2,,2,10,2,66,2,2,6,6,2,1,610,6,17,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,1,2021,1,66666,2,2,66666,9,6,2,2,6,6,3,8,2,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,6,1,6,1,1,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68535,"NO",1.013372,0.24648571,0.31678087,0.07808196,0.0008568299,2266,19664,180,5,300,4,4,7,2,2,3,2,3,6,7,7,4,4,4,4,6,3,2,2,2,1,2,2,1,2,2,6,5,7,7,6,5,6,3,3,1,5,1,5,3,2,1,1,1,8,6,9,6,4,3,2,2,1,3,2,6,10,1,2,6,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,2,2,1954,1,2,2,4,7,3,,1,10,2,1,1,2,66,1,1,4,610,6,14,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2021,1,66666,2,2,66666,10,1,2,2,6,6,2,4,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,6,3,2,4,2,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",68542,"NO",1.0045779,0.25724682,0.31678087,0.081490874,0.00086433056,2256,19901,90,5,600,8,8,7,2,4,3,4,3,8,8,8,8,6,7,9,9,1,2,2,2,1,2,2,2,1,2,6,8,9,6,8,9,9,7,3,1,5,3,5,3,2,3,3,3,5,4,5,8,7,6,4,2,2,2,3,10,8,1,2,6,66,6,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,6,3,,2,9,2,66,1,1,4,4,1,2,610,6,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,5,8,8,2,2,6,6,1,1,6,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,2,1,4,1,1,8,3,3,3,2
